0.7255440427706996,0.2949874193808013,0.7582022257011177,0.5159576917357939
0.43948309028144317,0.4475460600371909,0.9631653555229566,0.6686788165421226
0.1392051776677372,0.6238351961097875,0.14027411147150837,0.9444824687778056
0.5372098652798345,0.6296361137708584,0.011281923319889753,0.3046830287471807
0.6550737909539643,0.7072310753678857,0.36937703726829874,0.4886013522717386
0.7809538013778214,0.046942650508664086,0.8350792219925327,0.3078291618688359
0.8675604700099007,0.32470174836896515,0.09198175955955668,0.21744546359528139
0.31540885732369117,0.661113505555188,0.14925662461614897,0.8494264842996274
0.27554272012225545,0.6409198591555626,0.5329537650687458,0.7236695911335252
0.046734531401855905,0.04068943940239467,0.1891316579410629,0.41264658602688487
0.19164687455910867,0.42921874394563064,0.4124410913240131,0.8250507385603627
0.5061795291490997,0.2586783452479249,0.3395619729669406,0.384679322886895
0.3586616309299482,0.7326364905390926,0.21687171283310414,0.8359005435199727
0.5052597195998544,0.48961313476622415,0.28757691948817876,0.6277548125543233
0.7800183975488107,0.9273372728560791,0.2752412446300503,0.4510373287322669
0.6552084659889243,0.8967427701681547,0.08473194125203587,0.061372122086046255
0.25249177054076943,0.806681101353664,0.298253529549533,0.02848653042736704
0.38142718207137327,0.13770488340709364,0.2826071244785473,0.7940094029387865
0.8465207034300694,0.2480959727032388,0.47251095515156327,0.9685982590556217
0.5742259543368313,0.8052007920381362,0.6108870196415254,0.4387216359010958
0.006163442135195818,0.19355959164822267,0.6385027116088454,0.20710725883943115
0.4674583259113141,0.9496308211025198,0.6093714302258724,0.40400177830371353
0.5154212950517617,0.17084802499824825,0.9188040382414797,0.9952091996705374
0.9643403485340614,0.6437897606734252,0.27596902355869857,0.4771084804577742
0.5183782154619756,0.925277214688563,0.943959339247268,0.966110001064945
0.5643265174166909,0.1446246945277182,0.3557175456799073,0.6863548846587469
0.9380448148241058,0.5489472277543632,0.02265160343160111,0.9339832435930285
0.5084549942231882,0.7493103090655743,0.9356231202372236,0.6982528136520264
0.10875106148739655,0.20381202857824787,0.5355462427840285,0.5317977979773303
0.4489783138617496,0.3946488082132984,0.7735116522017522,0.7878746342462053
0.07638694868549956,0.7220542508358241,0.2824732185116048,0.9147142186941125
0.18070109407678214,0.235360258084517,0.9166811181433896,0.10510095169940825
0.7094541996123384,0.0637241333686761,0.9274805046573981,0.9548702018070224
0.3941294223621763,0.5972062419397934,0.12494040669448192,0.889828973148281
0.266512097196799,0.047672412395374564,0.036214114653194907,0.38040711011678907
0.21341532496326032,0.5979191315169807,0.3633756054827264,0.07163990611606741
0.8377391985321305,0.6751422146308003,0.7277478582335996,0.09090691919152305
